type,functional_id,connectivity,comment,reconstruction,nucleus_id,soma_id,axon_id,dendrite_id,functional classifier,neurotransmitter classifier,projection classifier,neuroglancer_link,imaging_modality,date_of_tracing,tracer names,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6406 input,within volume,"axon complete, dendrites incomplete",576460752596760144,576460752714443677,576460752701764173,576460752729405127,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4764315891531776,EM,2024-12-11,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6406 input,within volume,"axon complete, dendrites incomplete",576460752596760144,576460752714443677,576460752701764173,576460752729405127,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4764315891531776,EM,2024-12-11,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,6194,,within volume,"axon complete, dendrites complete",576460752662502279,576460752662302330,576460752714110728,576460752729353159,slow_motion_integrator,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5043248877797376,EM,2024-04-09,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,4903,"9978 input, 8365 output",,"axon complete, dendrites complete",576460752663146438,576460752703140021,576460752725176595,576460752783866012,slow_motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5442068907294720,EM,2024-06-21,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,9681,,,"axon complete, dendrites complete",576460752665417287,576460752682511638,576460752656812274,576460752656320741,slow_motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5034296290050048,EM,2024-07-12,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,2218,9978 output,axon exits the volume caudally,"axon complete, dendrites complete",576460752684182585,576460752695714967,576460752735896961,576460752682521622,slow_motion_integrator,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5973915546419200,EM,2024-07-11,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,9958,9276 output,,"axon complete, dendrites complete",576460752692925619,576460752683412422,576460752687027107,576460752744822825,slow_motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5307599420391424,EM,2024-04-04,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,5965,,,"axon complete, dendrites complete",576460752696172469,576460752692774751,576460752654037628,576460752627844699,slow_motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5167980771016704,EM,2024-07-11,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,6966,,,"axon complete, dendrites complete",576460752696192437,576460752737486281,576460752750291600,576460752701031091,slow_motion_integrator,excitatory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4786930064556032,EM,2024-07-14,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,8500,,,"axon complete, dendrites complete",576460752697529306,576460752750725934,576460752682372578,576460752682372834,slow_motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6717742860206080,EM,2023-10-03,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,9704,,,"axon complete, dendrites complete",576460752705349667,576460752682369250,576460752683774053,576460752683774309,slow_motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4953421566181376,EM,2023-11-24,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,8366,,,"axon complete, dendrites complete",576460752716513086,576460752727635420,576460752702938863,576460752683857546,slow_motion_integrator,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5387805367730176,EM,2024-03-11,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,9181,,,"axon complete, dendrites complete",576460752735221389,576460752698442315,576460752707413582,576460752627830875,slow_motion_integrator,excitatory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6390502473596928,EM,2024-04-09,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,2882,,axon exits the volume rostrally,"axon complete, dendrites complete",576460752738619292,576460752608953487,576460752686151585,576460752729387207,slow_motion_integrator,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6671814848675840,EM,2024-07-31,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,3470,9978 output,,"axon complete, dendrites complete",576460752705697626,576460752638564200,576460752651216471,576460752708304293,slow_motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5194098936905728,EM,2024-05-27,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,7903,6762 output,,"axon complete, dendrites complete",576460752665378631,576460752700334172,576460752718872904,576460752679168679,slow_motion_integrator,excitatory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5131918329774080,EM,2024-08-23,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,11550,9414 output,axo-axonic synapse,"axon complete, dendrites complete",576460752671440894,576460752682526742,576460752654139516,576460752627867995,slow_motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4565005967032320,EM,2024-08-15,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,7529,,,"axon complete, dendrites incomplete",576460752708450862,576460752690472030,576460752698551569,576460752580830079,slow_motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5129228640059392,EM,2024-09-12,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9181 output, 2218 output","myelinated axon, axon exits the volume caudally","axon complete, dendrites incomplete",576460752740502940,576460752703108738,576460752706141396,576460752725518779,myelinated,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5110270902927360,EM,2024-04-14,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 output,"myelinated axon, axon exits the volume caudally","axon complete, dendrites incomplete",576460752681526841,576460752684063957,576460752640938449,576460752698536721,myelinated,unknown,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6020864183107584,EM,2024-04-14,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 output,,"axon complete, dendrites incomplete",576460752644368483,576460752782645292,576460752683418566,576460752821366419,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4914072585764864,EM,2024-04-15,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 output,"myelinated axon, axon exits the volume caudally","axon complete, dendrites incomplete",576460752633284264,576460752685451751,576460752685452007,576460752635707852,myelinated,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4656784432168960,EM,2024-05-03,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 output,myelinated axon,"axon complete, dendrites incomplete",576460752756175764,576460752673559237,576460752580784255,576460752733872068,myelinated,excitatory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6635086902460416,EM,2024-05-03,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 output,,"axon complete, dendrites incomplete",576460752733439940,576460752729936980,576460752727839614,576460752714445237,,unknown,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4614481688657920,EM,2024-05-07,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 output,axon exits the volume caudally,"axon complete, dendrites incomplete",576460752729367751,576460752727643868,576460752681255409,576460752580818303,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4769374092132352,EM,2024-05-07,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 output,axon exits the volume caudally,"axon complete, dendrites incomplete",576460752697271159,576460752698448203,576460752752521101,576460752707436366,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6099754506256384,EM,2024-09-24,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 output,,"axon complete, dendrites incomplete",576460752633375144,576460752783843740,576460752698539025,576460752612009798,,excitatory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4718901571092480,EM,2024-05-31,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 output,myelinated axon,"axon complete, dendrites incomplete",576460752740502940,576460752703108738,576460752706141396,576460752725518779,myelinated,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6720239561605120,EM,2024-05-31,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 output,,"axon complete, dendrites incomplete",576460752642363647,576460752669039051,576460752783830940,576460752633985689,,unknown,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6076326354092032,EM,2024-05-03,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 output,"RoM2L R, reticulospinal neuron, axon exits the volume caudally","axon complete, dendrites incomplete",576460752757645460,576460752701279198,576460752726215916,576460752688985121,myelinated,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4769300227293184,EM,2024-05-07,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 output,myelinated axon,"axon complete, dendrites incomplete",576460752676272406,576460752737162392,576460752787521835,576460752707275035,myelinated,unknown,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5381358249574400,EM,2024-04-15,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 input,,"axon complete, dendrites incomplete",576460752712739080,576460752741896472,576460752733865668,576460752627831131,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6546739626508288,EM,2024-04-15,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,9181 input,axon exits the volume rostrally and caudally,,0,0,576460752678659434,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6071733289222144,EM,2024-04-22,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 input,,"axon complete, dendrites incomplete",576460752741843833,576460752651466239,576460752682448866,576460752700624353,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6182865786109952,EM,2024-04-15,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,9181 input,axon exits the volume rostrally and caudally,,0,0,576460752631395558,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6012168233287680,EM,2024-06-22,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 input,axon exits the volume caudally,"axon complete, dendrites incomplete",576460752705175221,576460752737177240,576460752654130556,576460752665207223,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5295494826819584,EM,2024-06-27,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,9181 input,axon exits the volume caudally,"axon complete, dendrites incomplete",0,0,576460752688989473,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5879281881186304,EM,2024-07-04,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 input,,"axon complete, dendrites incomplete",576460752741843833,576460752651466239,576460752682448866,576460752700624353,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6182865786109952,EM,2024-04-15,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 input,,"axon complete, dendrites incomplete",576460752685230499,576460752656227789,576460752644470467,576460752733608813,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5481050463535104,EM,2024-05-04,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,9181 input,axon exits the volume rostrally and caudally,,0,0,576460752631395558,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6012168233287680,EM,2024-06-22,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9181 input,,"axon complete, dendrites incomplete",576460752743694457,576460752696263191,576460752690460254,576460752709134013,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6282643516686336,EM,2024-06-27,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,9181 input,axon exits the volume caudally,,0,0,576460752733891780,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5740241609555968,EM,2024-07-08,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,8500 output,,"axon complete, dendrites incomplete",576460752568818047,576460752730709283,576460752718173273,576460752699937890,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4628272274997248,EM,2024-04-10,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,8500 output,,"axon complete, dendrites incomplete",576460752705108149,576460752658914173,576460752536843101,576460752698443851,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6344979729350656,EM,2024-04-10,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,8500 output,,"axon complete, dendrites incomplete",576460752738669153,576460752610787544,576460752752520589,576460752612031814,,excitatory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5707815395000320,EM,2024-08-21,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,8500 output,,"axon complete, dendrites incomplete",576460752692636103,576460752766919634,576460752705691994,576460752659793139,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5087149483360256,EM,2024-04-15,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,8500 output,myelinated axon,"axon complete, dendrites incomplete",576460752673996580,576460752733863876,576460752674737976,576460752747476089,myelinated,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5395931073609728,EM,2024-04-10,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,8500 output,,"axon complete, dendrites incomplete",576460752745182748,576460752735889281,576460752702923999,576460752758853268,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6315598311063552,EM,2024-04-12,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,8500 output,,"axon complete, dendrites incomplete",576460752745182748,576460752735889281,576460752702923999,576460752758853268,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6315598311063552,EM,2024-04-12,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,8500 output,,"axon complete, dendrites incomplete",576460752703256583,576460752698442827,576460752615728555,576460752762033076,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5172338414845952,EM,2024-04-10,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,8500 output,,"axon complete, dendrites incomplete",576460752683621004,576460752596709452,576460752721775560,576460752698444107,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5594979051241472,EM,2024-04-12,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,8500 output,axon coming from soma,"axon complete, dendrites incomplete",576460752675564324,576460752702651444,576460752733893572,576460752734714962,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4943789383745536,EM,2024-07-09,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,8500 input,axon exits the volume caudally,,0,0,576460752679530854,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5719467990450176,EM,2024-04-21,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,8500 input,,"axon complete, dendrites incomplete",576460752592704053,576460752707984538,576460752711064169,576460752714452405,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5277499727544320,EM,2024-09-25,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,8500 input,axon exits the volume caudally,,0,0,576460752651825832,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5129152295337984,EM,2024-09-24,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,8500 input,axon exits the volume rostrally,,0,0,576460752656813554,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5352308855537664,EM,2024-07-14,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,8500 input,,"axon complete, dendrites incomplete",576460752592704053,576460752707984538,576460752711064169,576460752714452405,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5277499727544320,EM,2024-09-25,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,2218 output,"RoM3M R1, reticulospinal neuron, axon exits the volume caudally","axon complete, dendrites incomplete",576460752668089872,576460752692790367,576460752804226528,576460752639653378,myelinated,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6457804815597568,EM,2024-07-23,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9181 output, 2218 output","myelinated axon, axon exits the volume caudally","axon complete, dendrites incomplete",576460752740502940,576460752703108738,576460752706141396,576460752725518779,myelinated,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5110270902927360,EM,2024-04-14,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,2218 output,axon exits the volume caudally,"axon complete, dendrites incomplete",576460752765467602,576460752737496009,576460752730719011,576460752665398053,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5257135047835648,EM,2024-08-28,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,2218 output,"RoV3, R2, reticulospinal neuron, axon exits the volume caudally","axon complete, dendrites incomplete",576460752788211249,576460752651473663,576460752698543377,576460752676201744,myelinated,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4829570902523904,EM,2024-07-23,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,2218 output,"RoV3, R5, reticulospinal neuron, axon exits the volume caudally","axon complete, dendrites incomplete",576460752787866417,576460752715906322,576460752712631488,576460752686864804,myelinated,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6241916673851392,EM,2024-08-01,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,2218 output,"RoV3, R4, reticulospinal neuron, axon exits the volume caudally","axon complete, dendrites incomplete",576460752788222513,576460752705122495,576460752683835749,576460752657345426,myelinated,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6472474393837568,EM,2024-08-01,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,2218 output,,"axon complete, dendrites incomplete",576460752724072323,576460752625083049,576460752701053619,576460752719057629,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4994307074293760,EM,2024-08-28,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,2218 output,"myelinated axon, axon exits the volume caudally","axon complete, dendrites incomplete",576460752800437809,576460752695728279,576460752658153376,576460752660797244,myelinated,excitatory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5566302388224000,EM,2024-09-24,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"6762 input, 2218 input",,,576460752708515886,576460752741436959,576460752660352740,576460752640082565,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5642303383273472,EM,2024-03-16,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,9978,2218 input,,"axon complete, dendrites complete",576460752680588674,576460752627812443,576460752738878561,576460752702904543,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5347962597146624,EM,2024-02-21,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"2939 input, 2218 input",,"axon complete, dendrites incomplete",576460752730358055,576460752660783164,576460752700337244,576460752699882749,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5134134697525248,EM,2024-04-02,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,4476,"5164 output, 2218 input",,"axon complete, dendrites complete",576460752678449802,576460752694906737,576460752657924766,576460752644330782,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6221104721952768,EM,2024-08-23,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,9978,2218 input,,"axon complete, dendrites complete",576460752680588674,576460752627812443,576460752738878561,576460752702904543,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5347962597146624,EM,2024-02-21,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,8290,2218 input,,"axon complete, dendrites incomplete",576460752667468676,576460752747899164,576460752692807263,576460752654581039,motion_integrator,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5011581655056384,EM,2024-12-03,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,2218 input,axon exits the volume rostrally and caudally,,0,0,576460752671303303,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5638456681168896,EM,2024-12-03,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,2218 input,axon exits the volume rostrally,,0,0,576460752689329794,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4566873749323776,EM,2024-12-03,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,2218 input,axon exits the volume rostrally,,0,0,576460752823807025,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5651187702431744,EM,2024-12-03,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,2218 input,axon exits the volume rostrally,,0,0,576460752737584661,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6534867358580736,EM,2024-12-03,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
